time,mw,u
0.0,3.00216737822,6.46197851576
1.0,2.79202357921,7.40206758191
2.0,4.18719835574,7.75657599113
3.0,4.58681275246,11.9797234665
4.0,0.0,6.94594212683
5.0,0.0,10.6111818481
6.0,0.0,10.9482299055
7.0,0.0,8.68818712353
8.0,0.0,5.97105301825
9.0,0.0,9.5014747446
10.0,2.94798631466,8.49739738726
11.0,5.05560765103,13.7272152122
12.0,5.00281504232,9.58932108741
13.0,0.0,6.4375429659
14.0,5.36203534326,8.21672719513
15.0,0.0,7.7342684625
16.0,4.35035579989,8.87345569963
17.0,5.70881069246,9.17520999983
18.0,5.11345708203,9.06539485441
19.0,2.93395192843,6.45112770181
20.0,3.39087778126,8.73424337725
21.0,3.77361294735,7.17540469005
22.0,2.89814925781,3.75034248819
23.0,3.35453059879,6.99497066434
24.0,2.32377059135,6.68776488607
25.0,2.68528510202,4.95850918815
26.0,4.15243848552,6.85185948029
27.0,5.45953346164,3.79460706917
28.0,5.59015406974,7.90886921618
29.0,3.89140901392,8.4483249689
30.0,4.89456583749,9.81493326506
31.0,7.58179952557,9.10144283129
32.0,7.71587302549,6.50333702868
33.0,5.80268485758,6.91141951141
34.0,6.18838113849,8.93090595716
35.0,7.17401608308,7.59806511254
36.0,7.58284165102,13.2090714427
37.0,5.89096026839,9.2669066904
38.0,7.10431844964,10.5897956955
39.0,0.0,5.67976888676
40.0,7.77210638387,12.3009047243
41.0,7.48838776445,9.66678077837
42.0,6.69413906218,10.5033611465
43.0,7.62717328007,11.9308565464
44.0,5.68004194147,11.1535735821
45.0,4.13020271616,9.08840651724
46.0,2.84678001659,6.70322840464
47.0,1.98237967283,4.48327532717
48.0,2.74183814301,6.4781614189
49.0,1.58890267902,2.11602314695
50.0,0.450550464034,0.697076430791
51.0,0.410217369484,1.55707555647
52.0,0.0,3.04969736092
53.0,0.0,1.45131420815
54.0,0.0,2.5053023005
55.0,0.876705083942,2.05680343729
56.0,0.856106899122,0.316500472936
57.0,0.451102788509,-0.400585473418
58.0,0.0158208244755,0.120041085109
59.0,0.0838488989284,-0.228250315317
60.0,0.438826605895,0.299718130498
61.0,0.504260907302,2.30241864752
62.0,1.02447492585,2.81023308142
63.0,1.05976818247,0.811490815938
64.0,0.796350412257,-0.185679749392
65.0,1.61707128102,0.659863757902
66.0,2.12216639367,0.556049376424
67.0,2.0996337891,1.39839183973
68.0,0.810262653455,1.1361082273
69.0,0.449906834297,-0.34452782234
70.0,0.433010710113,1.69043346126
71.0,0.878690173683,1.08604835938
72.0,1.48844467425,1.0237282352
73.0,1.50924058377,2.75137365816
74.0,1.20150017009,1.50570252785
75.0,2.43134477081,2.6309203724
76.0,2.12530886201,2.91695381116
77.0,0.974920064408,2.23564578787
78.0,1.6991638538,4.29353452801
79.0,1.02507014914,3.81304251781
80.0,0.76309218627,2.20621299005
81.0,0.464359653438,1.33652299745
82.0,0.295160441537,-0.44775864757
83.0,0.274816437726,0.731599113065
84.0,0.695048122963,2.51782552398
85.0,0.0495037929618,3.91058871762
86.0,0.32820234275,0.846197476204
87.0,0.128783740024,0.681237334128
88.0,0.312752687164,1.40344015792
89.0,0.343486847466,2.97606713621
90.0,0.0968910609537,3.98830448678
91.0,0.652568254874,2.37500435343
92.0,1.04239992385,3.42165737469
93.0,1.02713594854,3.70139796127
94.0,2.41402793653,6.62977263329
95.0,3.07794355146,4.62660087663
96.0,4.64774175796,3.67234962072
97.0,2.94364023835,4.34083294121
98.0,3.74265823223,5.83816773804
99.0,5.47249969431,5.49478282459
100.0,4.01989911015,8.5560009109
101.0,6.03698833859,4.11803999588
102.0,4.10938159334,3.67658747187
103.0,3.18836748045,3.7074768585
104.0,3.14943012455,6.73476229161
105.0,3.06542019252,7.88476125086
106.0,2.72591908753,11.0929511249
107.0,1.64115364378,12.4162066631
108.0,2.49227349964,11.0114393332
109.0,2.14879207299,9.68902876826
110.0,3.15786215023,9.76159830625
111.0,2.57783258677,9.20707612784
112.0,1.18083008643,10.2419778621
113.0,3.16218863281,7.66975561816
114.0,4.78918709054,8.2777623154
115.0,5.30893356265,10.6538166112
116.0,6.97627490431,9.51715486011
117.0,5.21740659758,5.09406180048
118.0,4.83892325837,2.06043735021
119.0,4.5952603587,0.980939121355
120.0,3.07825768236,1.17136424847
121.0,1.57671546922,4.70968540393
122.0,1.82781884172,2.24066678707
123.0,2.52435734295,1.10257985533
124.0,3.12378208786,-0.0681220538964
125.0,1.7844891101,2.50048607491
126.0,2.46756405724,4.83646321351
127.0,1.69828289808,2.10181429152
128.0,2.43760230373,2.57206560278
129.0,0.975990555418,3.07788175423
130.0,1.03194016941,4.78428437426
131.0,0.252834430888,4.39230626609
132.0,0.1344482455,4.83527753915
133.0,0.196600528955,2.90688116249
134.0,1.20258733458,0.742024955736
135.0,0.232998914847,3.30256492876
136.0,0.0240945463789,3.55962501463
137.0,0.63670186622,2.3288325941
138.0,0.45303764108,0.510038075712
139.0,0.432366013709,2.29311732572
140.0,0.795494768598,6.85222996368
141.0,2.07895643009,7.76476287099
142.0,3.17968778665,7.68237133546
143.0,2.37219698283,5.6518549896
144.0,2.43087701006,6.37449031639
145.0,3.26764076041,7.12905053665
146.0,3.06321409312,5.31817581147
147.0,3.16926677957,-0.0233425401395
148.0,1.57793661491,1.18498266069
149.0,0.467217431924,-0.595837547047
150.0,0.381556010312,2.43946880325
151.0,0.223650994556,2.6132594716
152.0,0.938372988177,7.64451788801
153.0,2.49023665486,6.67383484843
154.0,3.76060536741,6.83727915871
155.0,3.59680153056,3.72550341418
156.0,1.80007326071,5.83396306578
157.0,2.9569000949,5.34732324993
158.0,3.20690472384,7.12321566742
159.0,3.12761189338,9.16162174322
160.0,3.17006897378,8.10881873538
161.0,3.86725113072,6.82315439276
162.0,3.22409281181,5.87667702684
163.0,3.20595916704,4.11185874864
164.0,4.09854747498,8.39672825404
165.0,4.81083471947,7.72279993142
166.0,3.20997941954,3.84904892193
167.0,1.44475097529,2.0818289601
168.0,1.29436264406,2.923624846
169.0,2.58182142049,7.57131460785
170.0,3.13781597899,4.66532107443
171.0,3.23459610632,4.67227110491
172.0,3.17590902146,3.19210749314
173.0,3.24566975846,4.79771093141
174.0,3.21225610585,3.07581766385
175.0,2.63002016909,5.15502186161
176.0,2.56211491787,4.98715811392
177.0,0.0,1.79755914896
178.0,3.33207498931,8.36378460207
179.0,0.0,2.64364647288
180.0,0.0,4.35811423946
181.0,3.76491855251,6.45608995412
182.0,3.66911657402,9.18841775756
183.0,3.17930486476,7.20982316324
184.0,2.81504833801,7.90239450888
185.0,3.71959810475,7.64954384893
186.0,5.87851559775,6.76810876825
187.0,4.45311152766,5.21243153778
188.0,2.73140204782,9.24819735526
189.0,2.12876666433,10.2530509305
190.0,2.60274629832,7.02442835657
191.0,3.44014761233,6.86867790287
192.0,3.08444967861,8.77057350004
193.0,3.33816587579,8.84239141999
194.0,3.67821085248,10.0597060815
195.0,3.21895719487,9.9850941827
196.0,2.90644058578,11.4609363571
197.0,1.38540935343,8.49829689299
198.0,1.13488934307,7.8374986321
199.0,1.3998587506,10.528741901
200.0,3.38837437736,12.254054817
201.0,4.58559445023,9.51311595451
202.0,4.52501298336,10.1751824289
203.0,3.42945855857,9.05178114953
204.0,4.76306663301,11.2774094792
205.0,3.44229304939,7.17989222815
206.0,3.06454746683,4.24698620102
207.0,1.04982307635,7.65872643816
208.0,0.486730879365,9.93682544224
209.0,1.40320332934,7.97538217956
210.0,2.13414165648,9.56562520731
211.0,2.36964376741,11.3782578627
212.0,1.83900507999,7.92400521475
213.0,2.07732859998,7.89760080084
214.0,2.50959953248,7.05045769466
215.0,3.31768101104,9.24305559347
216.0,4.37392755758,8.80901960643
217.0,4.99994478794,3.90866126176
218.0,4.44777007018,1.66655333991
219.0,4.29805779773,5.72247862769
220.0,3.3614662084,5.82074629759
221.0,3.13144972257,7.33184970639
222.0,3.48270195254,8.79431848782
223.0,4.86024343484,8.27324544509
224.0,5.07630406662,8.42071669261
225.0,2.19981948795,7.76421471823
226.0,2.94616572847,7.43446672469
227.0,2.15825680106,6.89456673378
228.0,1.01826521966,6.9824044781
229.0,1.26275446405,10.9122484056
230.0,2.09100126177,13.5196947573
231.0,2.61959415584,9.3816286329
232.0,1.37301092637,8.69075575803
233.0,3.27295781228,9.38491838427
234.0,4.82383641043,8.19645203061
235.0,5.34125592528,4.1841039801
236.0,4.40011814904,3.53249442356
237.0,3.29550780063,5.40954011886
238.0,2.81015440063,4.32507485938
239.0,1.86108564533,4.01526628947
240.0,1.27674705922,5.46899405533
241.0,3.38246647922,5.05394317377
242.0,3.80202709624,7.2139321694
243.0,3.3715138375,6.40893538151
244.0,0.0,1.45764998731
245.0,3.46492505533,6.13892098433
246.0,3.88461432875,3.30915240666
247.0,4.15287754653,9.31328249571
248.0,4.67541251677,12.9242059556
249.0,4.04071137023,8.22932282261
250.0,2.94114132105,8.84035243992
251.0,2.72056597001,7.74345340556
252.0,3.11074808327,5.29829858974
253.0,4.04021541608,7.1752924462
254.0,3.39025041347,10.4709113612
255.0,3.41861003301,9.89391040534
256.0,4.68068768559,8.84799161575
257.0,3.40799804602,11.6762669288
258.0,3.50169072827,7.50188587126
259.0,4.06168114284,3.25428796521
260.0,2.42138330876,3.52091470211
261.0,1.49658572502,3.60597159438
262.0,1.69338670343,4.81627208356
263.0,4.65344001321,8.4704821556
264.0,5.83237683036,8.89167123221
265.0,3.81994856819,9.66829420771
266.0,3.46654898147,10.4720993008
267.0,1.91994196562,9.06841594735
268.0,4.22992947301,14.1331595069
269.0,7.18249194919,13.1077872425
270.0,5.66883079781,13.500775482
271.0,1.94204085262,13.6913346897
272.0,1.60861499375,14.1542213752
273.0,1.90499826419,7.77691599375
274.0,3.06691224726,9.41331119651
275.0,3.35322999497,7.72736011267
276.0,3.98914789599,5.51396073792
277.0,3.35225548851,5.65006581429
278.0,1.5994081587,5.81617052723
279.0,2.61168288516,6.15794889543
280.0,5.81382692426,6.33160143215
281.0,7.17968926849,5.68768457937
282.0,3.73462097098,2.72587995228
283.0,2.86080417454,2.36485074764
284.0,1.98052262454,-0.748672788659
285.0,0.768914379722,1.66251441167
286.0,0.891181179797,2.82028445429
287.0,1.55734318017,3.46310961226
288.0,1.05000261495,1.30926741141
289.0,0.929635335893,1.09807467664
290.0,1.27262899503,1.36660859958
291.0,0.837620613666,2.50824369726
292.0,0.0103735151735,3.54592424736
293.0,0.0426570343764,7.89678170126
294.0,0.192828572372,5.82303852281
295.0,0.0623121915778,2.53370242167
296.0,0.124419222712,1.28680828395
297.0,0.181949456387,2.88699451093
298.0,0.491224424341,0.86600292203
299.0,0.342735535251,0.428783340731
300.0,0.218512601007,1.06670845574
301.0,0.0446552414483,0.726816628665
302.0,0.240379761258,0.996232924472
303.0,0.116013387092,-0.123426737023
304.0,0.359979333459,-0.913420661951
305.0,0.0312614960376,-0.964107428835
306.0,0.413237266804,-0.691781262509
307.0,0.258078120704,-0.369231759862
308.0,0.116949975581,0.629002760881
309.0,0.237364736921,-0.578744641426
310.0,0.157032850941,-0.848483106586
311.0,0.149032578176,-0.262378660699
312.0,0.214253052763,0.971947600375
313.0,0.226332509848,0.370005041568
314.0,0.211197565188,1.81470666799
315.0,0.429758909958,3.51298253807
316.0,0.524126696542,4.24163871486
317.0,0.0,1.56501165336
318.0,0.891981724024,5.3301667646
319.0,1.15266700899,7.61399194035
320.0,0.0,3.58211707025
321.0,0.0,1.49699375174
322.0,0.0,0.167715226546
323.0,0.0,6.18225168015
324.0,0.0,0.764011619798
325.0,0.0,3.97566974271
326.0,0.0,7.32390342902
327.0,1.34345405006,8.24877149102
328.0,1.62213195513,10.1024391829
329.0,3.34961192944,7.90165476057
330.0,3.61782223673,8.71498587476
331.0,0.0,6.28431686425
332.0,0.0,3.96161355824
333.0,0.0,7.67480864662
334.0,0.0,2.32456984625
335.0,0.0,0.802241421484
336.0,0.0,1.59464868401
337.0,0.0,2.05992771292
338.0,0.0,3.49655987838
339.0,0.0,7.03602508345
340.0,0.0,4.97379738056
341.0,0.0,3.29453082151
342.0,0.0,5.50128695792
343.0,0.0,7.74851392479
344.0,0.0,2.62754341788
345.0,0.0,2.7360755186
346.0,0.0,0.815166680712
347.0,0.0,2.59115347715
348.0,0.0,7.40770682052
349.0,0.0,5.57837783084
350.0,0.0,2.18043557359
351.0,0.0,3.51652684485
352.0,0.0,8.51158894567
353.0,5.58656400586,9.25282607446
354.0,4.21680838109,6.97814971988
355.0,4.9027733781,6.26790117535
356.0,3.9479728812,3.45889279107
357.0,3.61655681602,1.332084345
358.0,1.756110846,2.65995909011
359.0,0.993559732443,4.85565415687
360.0,1.33305406243,8.5067758803
361.0,1.11859988116,5.94939622545
362.0,1.07377993461,6.43961917751
363.0,0.971289152761,5.53707889554
364.0,2.26168519738,8.07148513678
365.0,1.57972112025,5.73196075675
366.0,2.04413401566,4.65493799266
367.0,1.77108474668,7.85119620261
368.0,3.49436634358,7.77049875992
369.0,3.6826728438,9.15497181041
370.0,4.81654552119,8.25016128464
371.0,6.1278987505,6.67960742056
372.0,5.78708139027,6.3645543656
373.0,3.99229186841,5.72231866839
374.0,3.48120056291,6.26844880241
375.0,3.3912558127,4.13169179288
376.0,2.97201896505,2.38003002422
377.0,2.97479163365,1.55092766608
378.0,2.33973497823,-0.69296289654
379.0,1.9631146954,0.30728521237
380.0,1.09719206446,2.62547825725
381.0,0.92772225219,3.56574620298
382.0,2.95976128273,4.54575994433
383.0,3.70388160076,9.55529262523
384.0,3.69056344518,11.8359448214
385.0,3.6962581974,13.6530287775
386.0,2.44151054344,10.633856666
387.0,2.35937041298,16.3634455141
388.0,2.61745323178,20.3037152355
389.0,5.4277351008,18.7190331063
390.0,3.63600622697,9.89759308962
391.0,2.72179191469,12.3925870996
392.0,2.71766973147,15.7814385102
393.0,4.2590282816,11.9890959332
394.0,5.77469522382,7.93663759205
395.0,4.57282452266,8.24307201275
396.0,4.27050202543,10.5006757725
397.0,4.55416157706,9.13355465699
398.0,3.55271748219,6.2488254842
399.0,3.89418346975,6.2965270246
400.0,5.32804587453,3.74816952622
401.0,4.24797517223,1.85104911185
402.0,3.75836213129,3.86203243523
403.0,3.3869446038,6.437174544
404.0,2.37309172066,3.95979965932
405.0,2.55282892987,5.683960627
406.0,3.69640246217,5.28367851801
407.0,3.52866325709,7.36493689516
408.0,1.58525736264,12.6762717172
409.0,2.32632386316,8.43567340785
410.0,2.30544135326,4.06071190798
411.0,2.35644290135,4.58051542249
412.0,2.46306243626,6.39018226709
413.0,1.83355904806,5.05472913997
414.0,2.4586627941,4.83157109963
415.0,2.49206754824,9.36669453672
416.0,2.40106384203,10.4870070978
417.0,2.45983357695,10.8284925608
418.0,3.67466250498,9.08289351339
419.0,2.43119995618,5.80822960731
420.0,1.48907975563,7.81993974708
421.0,2.22856557429,8.71339735693
422.0,4.15380743943,8.29477344019
423.0,6.26011703879,9.97400621604
424.0,7.02897930917,13.7975838709
425.0,7.57852829369,9.85413977323
426.0,5.98249142993,6.93494328927
427.0,3.81532634928,4.69767354868
428.0,4.11200940997,5.7951169211
429.0,3.09726007417,4.05812203954
430.0,2.48574626253,2.76358027813
431.0,0.858328367367,1.36532253351
432.0,0.275659082413,3.72457889272
433.0,0.110707038884,5.14354637726
434.0,0.144219135509,3.24132824503
435.0,0.373308156826,1.63097181479
436.0,0.451580977809,5.33279894167
437.0,0.0939623398126,3.31503871473
438.0,0.231316159014,3.86990096654
439.0,0.156997439534,3.87249898518
440.0,0.0535593415238,5.61344902892
441.0,0.0691222370484,4.32570930542
442.0,0.0241590211223,3.8547608544
443.0,0.00825531409958,1.26497177919
444.0,0.293709520224,1.84584769035
