time,mw,u
0.0,3.8858242368,3.53392550094
1.0,3.15350307805,8.45300545086
2.0,2.66647719976,9.52828810055
3.0,2.70975857254,9.21392096437
4.0,0.0,2.84605631969
5.0,0.0,4.82030407427
6.0,0.0,1.14416659095
7.0,0.0,1.11471477264
8.0,0.0,2.29218773003
9.0,0.0,0.36211891361
10.0,2.78703972214,13.9565613086
11.0,4.51523617729,13.6918494267
12.0,3.82326596768,17.8405042531
13.0,0.0,0.758540892844
14.0,4.88259274668,18.374135053
15.0,0.0,2.63256591805
16.0,5.91249627977,17.6307927618
17.0,7.44835514346,15.7197634511
18.0,7.51692139867,12.8974140385
19.0,7.61852967299,7.35646001233
20.0,6.91999961229,8.41366267515
21.0,4.29296358424,7.55037370912
22.0,3.51745607605,9.62267008697
23.0,4.52758747978,9.27264075274
24.0,2.49394119238,9.53333816789
25.0,2.77083318666,5.0601349143
26.0,2.72869801491,6.79809445765
27.0,2.82363620869,3.75688008021
28.0,3.30396858564,2.26401880618
29.0,2.76376001466,4.51117558027
30.0,2.86061251008,5.28680895671
31.0,1.48601532098,6.37062732866
32.0,0.969417220511,9.12989028482
33.0,0.749136004627,4.170730472
34.0,0.0998148248452,5.13549271883
35.0,0.192557632372,5.00417894406
36.0,0.272068823911,0.651855314479
37.0,0.676900295618,1.30747629291
38.0,0.500146272436,1.3341596264
39.0,0.0,4.54341073823
40.0,0.119689195843,4.51914453979
41.0,0.308875011355,2.52098330089
42.0,1.38484326843,5.23576573008
43.0,1.19699904066,7.20361382388
44.0,2.70237832978,7.40309405923
45.0,2.88151781977,10.982740774
46.0,3.00104983773,11.6105801193
47.0,2.98533951612,12.7645646037
48.0,5.30071968381,9.45624336025
49.0,6.48052482478,6.47046578491
50.0,5.62223461368,7.7955516338
51.0,6.11010726787,10.2911449211
52.0,0.0,8.15875266347
53.0,0.0,8.57699902677
54.0,0.0,5.48342057405
55.0,6.82592157254,8.26416969093
56.0,7.87361360838,10.822333337
57.0,7.18570928221,10.9778491414
58.0,7.13746559035,7.44205322531
59.0,6.16078140877,7.28524285742
60.0,4.98606022846,6.46047187041
61.0,4.15577292901,7.44251591813
62.0,5.35417238004,6.55351876347
63.0,4.01146532458,8.28187700366
64.0,6.39274670868,11.0736306582
65.0,7.78440841599,7.94203051747
66.0,7.77148370253,7.33587075395
67.0,5.93455770586,7.33976602793
68.0,6.23759319244,7.41522193453
69.0,5.75407430346,6.70784502065
70.0,5.20591648128,7.65304888622
71.0,7.28676328117,6.7029872607
72.0,5.22462315403,6.81431833169
73.0,5.57460528133,7.60232079143
74.0,5.14916233479,7.61816207994
75.0,3.00487066175,7.31845138152
76.0,2.90601141977,9.6265329619
77.0,2.83051122643,7.45337362672
78.0,0.680512944822,9.25909019083
79.0,0.447361136315,6.44087981128
80.0,0.0405580466779,6.13682416897
81.0,0.412249476292,4.81458154901
82.0,0.265352884991,4.88413010251
83.0,0.591880901016,7.3903427111
84.0,0.816789869795,3.13300828068
85.0,1.02124717245,4.50278245349
86.0,0.43268536497,3.3266333423
87.0,1.21417104959,1.165752962
88.0,0.763990002527,2.50118021059
89.0,0.622273043563,1.90424774942
90.0,1.37529684812,1.28422023489
91.0,1.54064547876,2.48047123335
92.0,2.2856639199,0.687886655794
93.0,3.04986224743,0.170829605987
94.0,2.33742385013,0.639125698098
95.0,2.6970875422,1.32119040074
96.0,2.81513203598,1.55387271609
97.0,4.42601068211,2.20993140649
98.0,2.23314584009,3.46957537097
99.0,0.923740338452,8.26020057619
100.0,0.972689918447,7.09246765311
101.0,1.80162306225,8.18224952086
102.0,2.47020360194,11.5140431695
103.0,3.66309457455,10.7602491373
104.0,3.10299399841,5.83346155856
105.0,2.90951831719,5.28708663546
106.0,2.45807603485,5.49530250152
107.0,1.1619774511,6.6237126905
108.0,0.0903829856133,6.99258310654
109.0,0.226812147377,2.17895839457
110.0,0.0803987205676,0.872874631743
111.0,0.135620591532,0.681720452376
112.0,0.422130577974,-0.642612436643
113.0,6.65206188954e-05,-0.911851336498
114.0,0.311587446755,-1.02456309482
115.0,0.00708946513349,-0.910119146082
116.0,0.345376406028,-1.11616357502
117.0,1.07901503589,-1.12473483291
118.0,0.850847759253,-1.03800068004
119.0,0.119504926024,-0.58719263202
120.0,0.496295786961,0.630734642156
121.0,0.699526043173,2.37415786759
122.0,0.279735644944,3.31182836145
123.0,0.334393407255,6.53656842821
124.0,0.435529181851,5.84539937894
125.0,0.518516912812,3.68210585011
126.0,0.490197830163,6.41061594595
127.0,0.0283399229665,8.62192959673
128.0,0.18237334316,7.01702306082
129.0,0.793568924125,10.6759704823
130.0,1.79002985841,9.08325310488
131.0,1.00116751692,6.0348251076
132.0,1.00570511284,8.08640049141
133.0,0.843814797031,8.30571334363
134.0,1.51437233389,3.49329504552
135.0,1.99713579026,2.97215016695
136.0,1.43375342841,2.80858455836
137.0,2.48977603815,4.16891379349
138.0,1.51508250243,0.773464070124
139.0,1.31181552902,2.28874678275
140.0,2.20194434727,3.07621289633
141.0,3.24287642476,6.53953068685
142.0,3.29052549433,6.18629215622
143.0,4.81845479914,1.73956896798
144.0,5.07531780236,0.423526188384
145.0,3.85738907672,2.656277102
146.0,4.03021499539,2.33673912421
147.0,3.10283607943,1.11404670001
148.0,2.49001283322,1.9983119678
149.0,1.28514787195,2.6181211887
150.0,0.930088469197,0.761173715478
151.0,0.371374966853,3.36259337346
152.0,0.263656491644,2.46294328043
153.0,0.910939548747,0.980893980422
154.0,1.06442260957,1.10065947822
155.0,0.493251454448,1.46338577816
156.0,0.767645948659,2.57455832426
157.0,0.992034569109,4.34941292456
158.0,1.59512394265,1.02308395719
159.0,1.53585561861,1.27123184356
160.0,1.21821596455,2.53718125969
161.0,2.18709608473,2.95455781911
162.0,2.74218630659,6.42488076287
163.0,3.93741159311,7.14025314286
164.0,3.72528790152,9.77695976283
165.0,4.21457563656,7.93013790339
166.0,4.06157382872,6.03686469423
167.0,3.33947134281,6.66107149276
168.0,3.13099739565,8.67368574947
169.0,2.45125331462,10.7592354071
170.0,3.22280810224,13.4280641782
171.0,3.27808618731,9.63396301581
172.0,6.14085984449,8.93969458773
173.0,4.12242709909,6.96698556468
174.0,3.24939971889,9.65335314729
175.0,2.72082855776,11.8532773779
176.0,3.15141133875,8.81283025339
177.0,0.0,3.66999603629
178.0,3.26293440279,9.13175151739
179.0,0.0,1.69991084083
180.0,0.0,3.58373774022
181.0,3.58681122721,10.4527110704
182.0,4.75163372835,7.6667149698
183.0,4.87251536555,6.68784470392
184.0,5.12310832747,6.9952363312
185.0,6.83731408431,6.48997315123
186.0,6.53370470668,4.54069342095
187.0,4.87803769387,4.72853121304
188.0,4.61938734246,8.2220899291
189.0,4.49117145474,8.31330797739
190.0,4.38548920614,9.62209641742
191.0,3.29674924071,6.69248550753
192.0,3.33098240347,11.3290191003
193.0,3.40972225587,12.6455763431
194.0,3.94971277533,9.187317266
195.0,6.33579898623,7.8132441366
196.0,7.65417214959,6.92933913826
197.0,7.68412612033,6.71531582551
198.0,7.583593369,5.23064053436
199.0,5.73367805585,5.40179617926
200.0,5.76843635592,3.5706252674
201.0,2.44477553104,5.56975983965
202.0,2.52598290552,6.17512584522
203.0,2.52253351549,6.75225492604
204.0,1.88503973501,3.21666324603
205.0,1.12949321676,3.29133486558
206.0,1.19414106044,7.23368474966
207.0,0.693495351433,5.96813804035
208.0,0.912378910484,7.02834686771
209.0,2.72389526506,9.8846801853
210.0,3.31460330228,7.86955644682
211.0,2.42106678696,8.69069238057
212.0,2.68859798466,6.85209297305
213.0,2.24074379162,6.52556045556
214.0,1.38436521153,7.33322210996
215.0,1.47729038759,7.98714500637
216.0,0.461370392493,6.6766649808
217.0,0.199914816546,2.98792921617
218.0,1.26836103862,2.18575892094
219.0,0.0467811409117,2.71664954377
220.0,0.285641330026,6.24021903506
221.0,0.18573425646,7.62495731872
222.0,0.0404746952772,4.84453222475
223.0,0.183400657387,7.10337551929
224.0,1.08809544906,5.33313630551
225.0,2.6694798879,3.3503128637
226.0,3.33144371288,3.38926026997
227.0,3.50049671228,8.583047999
228.0,3.20749576727,7.88759540157
229.0,2.83094766894,6.74815178548
230.0,2.66473700319,5.16799573701
231.0,2.60472635701,5.48466621497
232.0,1.80995759665,3.01644486215
233.0,3.25675344862,5.92713270985
234.0,3.21844782613,8.67444468097
235.0,3.18689935364,9.67416399108
236.0,3.22098478617,10.7076856105
237.0,4.52390760925,14.2597584613
238.0,5.77846660048,15.4733969613
239.0,5.76697437569,12.237404029
240.0,6.14840927477,9.56195344537
241.0,6.10124606883,12.642649978
242.0,5.4927119141,10.3580226896
243.0,4.36130817075,7.69904494662
244.0,0.0,8.24191148533
245.0,5.03016446809,6.00367694975
246.0,4.87115216524,10.1101140309
247.0,4.41536109396,10.7599556388
248.0,6.29726062827,10.0139485611
249.0,7.7119969311,8.53727564975
250.0,8.13758617866,9.0884729781
251.0,8.82746583156,9.85124348847
252.0,8.67098894777,9.90741253678
253.0,6.56802305818,10.1662453829
254.0,8.33868029181,13.3415400548
255.0,8.18165882187,14.3901811075
256.0,6.24693858509,15.6924771008
257.0,5.40677900759,18.868588064
258.0,8.13130727595,16.2073156881
259.0,7.92915656695,17.2426599206
260.0,8.23301717784,16.0586089817
261.0,6.8226932837,13.33090045
262.0,5.60704372444,15.7681188969
263.0,8.35611305132,13.3104010832
264.0,8.34784069628,9.67119841565
265.0,8.2768454368,12.0832205844
266.0,7.18888823414,11.433211552
267.0,8.22619245952,7.75451203508
268.0,7.91129803357,7.41265742571
269.0,7.04993082527,11.1411194482
270.0,7.35010594231,10.595639372
271.0,7.5162504488,14.2145315796
272.0,8.11970530778,11.3428573626
273.0,8.20587736726,8.64812338485
274.0,7.0011523597,10.5598836363
275.0,6.81434147062,11.7223330674
276.0,3.58995559519,8.98918244101
277.0,6.87369289017,10.6269935945
278.0,5.14448145787,10.8250825437
279.0,7.79369080738,7.59803318861
280.0,6.0488840524,9.82360890621
281.0,6.00975568079,9.43545839129
282.0,5.05642286192,8.89043586297
283.0,6.33961824074,5.31396356846
284.0,4.03937942119,5.00744890237
285.0,3.94149478285,6.67884570564
286.0,3.56643706733,10.2130657188
287.0,4.96165340545,8.81072070525
288.0,3.43161166335,8.38585172516
289.0,3.40830044912,8.3522026784
290.0,3.74270004656,9.37541684393
291.0,4.12850192715,6.76573887417
292.0,3.53967589878,4.40884741248
293.0,3.41670413603,1.73837351411
294.0,3.39099527912,3.51205916754
295.0,2.68317600706,2.76786260657
296.0,1.60688579603,5.64318305597
297.0,1.39218640129,5.74520755485
298.0,1.59602641315,3.61386329657
299.0,1.28896200876,4.47812457218
300.0,1.02588687398,5.50425847094
301.0,1.12428529882,4.88954889415
302.0,1.91761310146,7.70232202806
303.0,1.92548695194,8.40493663621
