time,mw,u
0.0,0.409629029574,-0.183966620992
1.0,0.69598066085,-0.939107275937
2.0,0.572991405964,-0.563198635197
3.0,0.531334902458,-1.10738598109
4.0,0.0,3.31647901844
5.0,0.0,0.899842162411
6.0,0.0,1.46646396592
7.0,0.0,3.3457271221
8.0,0.0,7.25029830422
9.0,0.0,3.09113574817
10.0,0.709116399578,0.905058635244
11.0,0.887210083486,1.43389062178
12.0,0.694925342707,0.888618647097
13.0,0.0,6.95391435044
14.0,0.171604631346,0.982513525142
15.0,0.0,7.89363674915
16.0,0.000942836152382,2.96143406833
17.0,0.0542443736101,0.306723998305
18.0,0.0250229352131,2.29362048989
19.0,1.19757779141,4.95369800327
20.0,2.69563728669,5.97546716134
21.0,6.16227684915,2.4838705693
22.0,4.49440959902,3.23938464756
23.0,2.83718968425,5.32219310621
24.0,2.47724612468,2.96908413011
25.0,0.901941338777,2.12312063445
26.0,1.24294316684,2.83789632861
27.0,0.858907993475,3.4838617052
28.0,1.78005552656,0.610623073257
29.0,0.17934085427,3.36458890298
30.0,0.229820231186,4.84781613562
31.0,2.68500380715,2.01048449989
32.0,2.42867805534,2.96899528096
33.0,1.6958758309,1.33532467007
34.0,1.81848390864,4.4038828127
35.0,1.57615157882,2.18070510465
36.0,0.792179719069,1.87065278349
37.0,0.100791513131,0.529636828474
38.0,0.180719937701,0.618846853974
39.0,0.0,8.0646989875
40.0,0.0687614061403,1.34256741897
41.0,0.0567087841873,4.47885558893
42.0,0.249170596617,6.37576076291
43.0,0.0261739488069,9.38647238295
44.0,0.174093916138,9.66915711685
45.0,0.434067973436,11.0937979072
46.0,1.4592786049,9.79624849456
47.0,2.79381084268,11.7844592969
48.0,3.49451551182,17.5280740627
49.0,3.03288028574,13.1035901019
50.0,2.8639906749,11.9156949756
51.0,1.87309510941,11.9564200179
52.0,0.0,13.5026125306
53.0,0.0,5.59500020371
54.0,0.0,5.8604739905
55.0,0.791941757768,12.6555571648
56.0,2.37478433834,15.5515355141
57.0,2.8569119493,8.96375519058
58.0,2.80910728159,6.45621236633
59.0,2.77778808245,2.93486957782
60.0,2.18111183897,-0.251166850886
61.0,2.48750647261,-0.479589091904
62.0,1.58764932759,1.19452887935
63.0,1.39288452677,0.771980835265
64.0,0.647366443485,0.591383053366
