time,mw,u
0.0,0.0314415389681,9.43377491874
1.0,0.305043906766,6.56925519913
2.0,1.57599403634,7.89738976263
3.0,2.81407521375,7.96785912018
4.0,0.0,6.56977171407
5.0,0.0,5.43667931042
6.0,0.0,3.98827167825
7.0,0.0,1.16259733658
8.0,0.0,0.880102079013
9.0,0.0,4.78917389701
10.0,2.67065887553,8.39971589365
11.0,2.71961497824,10.287450361
12.0,2.96077108178,6.57351998103
13.0,0.0,5.71565275066
14.0,2.71512161919,3.57575993983
15.0,0.0,2.51227072685
16.0,1.42980923435,2.17728523869
17.0,0.228916635785,4.98895561527
18.0,0.0458204952538,8.00419180178
19.0,1.07272060837,10.2326792816
20.0,2.75959346995,8.09646867245
21.0,2.73034732051,11.1795282765
22.0,4.03465664793,6.71997836652
23.0,3.82053670961,4.80307942128
24.0,5.18471953976,4.322706269
25.0,4.16145785762,3.45142354605
26.0,3.4094196383,2.80683210525
27.0,1.74926438385,5.31015763983
28.0,1.79109009488,6.86068887066
29.0,1.4803693349,6.10136331419
30.0,2.67685445542,4.35328053277
31.0,3.35063848401,3.6150914078
32.0,3.11421499318,5.26849279389
33.0,1.38644954292,5.00681026456
34.0,0.187865643933,10.2100517205
35.0,0.374676151853,14.856773637
36.0,2.95821686551,13.8146043175
37.0,5.66190364718,9.14418622603
38.0,6.96232593536,4.67965091213
39.0,0.0,5.04541397341
40.0,4.06648793051,5.97945335999
41.0,0.719581529248,5.44747390083
42.0,0.0254432729061,6.27754060234
43.0,0.423055872397,0.909189105849
44.0,0.504460492693,2.59171368302
45.0,0.274094317735,6.80684627046
46.0,0.42284229598,6.56346614245
47.0,0.165992344484,5.76373379526
48.0,0.453889480696,5.37885360184
49.0,0.63796040706,7.61482592842
50.0,0.366280367153,7.51684314304
51.0,1.92382730038,6.74061133175
52.0,0.0,3.14129034061
53.0,0.0,3.22979244623
54.0,0.0,5.39519024164
55.0,2.48737904924,6.45062006344
56.0,2.84973941054,7.03875561141
57.0,3.99175400663,6.07539512327
58.0,3.67385080636,7.89175350855
59.0,6.34982489818,5.23133089273
60.0,3.40676075046,4.08136498977
61.0,2.81513309083,5.24686579773
62.0,2.6254431385,3.53013042576
63.0,1.59626798917,3.72768166739
64.0,1.24909481677,5.61325871572
65.0,1.81738432111,4.82641769329
66.0,2.29856231334,5.08872501359
67.0,2.89971819312,8.64208775086
68.0,2.10934672602,7.20223619389
69.0,2.63570301543,5.28841359819
70.0,1.17412769152,2.96771659329
71.0,1.56040697634,7.29583833599
72.0,0.455760691748,6.47280890713
73.0,1.58599772786,7.53691377053
74.0,2.37976663918,8.02339812966
75.0,1.97621124795,8.84993835135
