time,mw,u
0.0,0.375516817751,2.3840949039
1.0,1.98175478918,1.19235341278
2.0,2.87076011968,-0.0650249513056
3.0,2.81182395938,-0.588343490222
4.0,0.0,6.25798082223
5.0,0.0,4.16049085978
6.0,0.0,6.10224069858
7.0,0.0,3.17406361651
8.0,0.0,2.9674293521
9.0,0.0,4.42533314088
10.0,1.07390939873,-0.774100143787
11.0,0.345610937533,0.981461528601
12.0,1.51772394748,1.10180036444
13.0,0.0,6.21861047303
14.0,2.03744328235,3.00952285016
15.0,0.0,8.3917082837
16.0,0.240223565045,2.77869580396
17.0,1.13981042096,3.49412160543
18.0,0.897283646466,3.70949102324
19.0,0.102240999625,6.27613473282
20.0,0.401002203303,3.09929144176
21.0,0.480472744082,4.62002572311
22.0,0.878721220818,3.19384911964
23.0,0.864365737561,2.67400902576
24.0,0.0675511645483,3.40127106806
25.0,0.0112904588816,3.21246186763
26.0,0.216288073846,3.31064318925
27.0,0.327655304113,1.57368596603
28.0,0.70738077657,2.19516161343
29.0,1.4378159184,1.42487003213
30.0,0.748205762678,2.16332764943
31.0,1.62696620337,6.10812956895
32.0,2.39197983296,6.32409473755
33.0,3.04054082169,4.82035087641
34.0,5.14494466152,4.44516186794
35.0,5.64940615626,3.43649388289
36.0,2.87492454919,2.11568951858
37.0,2.68057000944,1.76751322533
38.0,0.448137976753,3.67697792502
39.0,0.0,7.48695047078
40.0,1.12372385753,3.30583374011
41.0,2.56025676516,1.82073997326
42.0,2.57366047931,2.57578000362
43.0,1.69781909537,2.24066833728
44.0,2.52644582396,2.55936329174
45.0,2.66884672204,7.13845840688
46.0,4.58208577232,6.32134470989
47.0,3.94789115995,4.61438738797
48.0,4.69358036362,4.6020865626
49.0,2.97969847782,4.0183461419
50.0,2.81725387576,3.96221594519
51.0,1.70752183238,4.20957668216
52.0,0.0,8.45792383858
53.0,0.0,8.82028198114
54.0,0.0,5.86506987675
55.0,2.10017505232,6.09049765773
56.0,2.15515809007,3.08587598527
57.0,2.60306709509,5.46312452141
58.0,1.23282000481,6.31683621744
59.0,1.09576458742,5.20165416231
60.0,0.352219752091,8.98906668275
61.0,1.1033970658,7.17688781867
62.0,2.11662974712,6.6935706009
63.0,1.11167097835,1.16436286517
64.0,0.61064119316,-0.359414761481
65.0,0.809299129733,5.53660249168
66.0,0.602132500671,7.62822039047
67.0,0.0373680578636,7.56240266978
68.0,0.99323776122,10.5709737336
69.0,1.26190187992,8.75373083735
70.0,1.30987715456,6.2407261898
71.0,1.7443388165,7.13813690931
72.0,3.06852510373,5.93284375012
73.0,3.50553673249,5.97449045351
74.0,2.30254178174,2.67387279867
75.0,2.80022111633,2.17555827356
76.0,1.68012748045,-0.341127510228
77.0,0.542862812802,-0.662681366125
78.0,0.00848777516871,-1.00374721455
79.0,0.135706050314,1.74712677726
80.0,0.412599944982,2.51047444516
81.0,0.0134125780787,3.20891203263
82.0,0.166375573099,4.31898740506
83.0,1.44157557527,4.66005094322
84.0,1.99483790119,6.80311581156
85.0,2.85110427784,5.63798084696
86.0,3.39760969422,5.01469886635
87.0,2.97883769415,2.98798777024
88.0,2.64830533953,8.75237217359
89.0,4.76205838339,6.24954903927
90.0,7.66480192314,3.9531050077
91.0,7.37211780342,4.97695771719
92.0,7.57318209546,6.99074869901
93.0,7.37695414138,3.93146776478
94.0,7.04595706759,8.97910625234
95.0,5.91914380238,6.97102134414
96.0,6.70542540509,6.57560624409
97.0,4.24430135394,7.66509716983
98.0,3.59057920597,8.72554326405
99.0,4.30328298063,7.62901635753
100.0,5.65216594099,8.30766089398
101.0,3.14639940397,4.9549603261
102.0,2.69697452993,7.19584221245
103.0,1.07709084744,7.68358176329
104.0,1.34721694397,8.27431098955
105.0,1.19058134898,9.4350011042
106.0,0.923136166235,12.1762410243
107.0,2.14765359538,13.4631762302
108.0,3.08183540989,9.43367502402
109.0,1.83681243204,11.2103522656
110.0,2.48027494393,11.0151892694
111.0,4.03934492804,11.5605817915
112.0,4.53216584156,14.9494839554
113.0,5.10337981254,9.37448208632
114.0,4.62837463193,4.51316538187
