time,mw,u
0.0,6.14349027693,15.098811355
1.0,6.9423412551,15.4943724848
2.0,7.02652547429,12.922620546
3.0,7.15020154422,13.2730670535
4.0,0.0,11.0041527007
5.0,0.0,7.66808739228
6.0,0.0,6.83022114244
7.0,0.0,7.790371418
8.0,0.0,9.70878720256
9.0,0.0,11.2116285435
10.0,7.15552755772,9.43609986492
11.0,7.38176663589,12.1342047211
12.0,7.33279907603,8.9096982726
13.0,0.0,11.949745063
14.0,7.01626331928,10.0346428644
15.0,0.0,13.4076944233
16.0,5.56206857896,8.33668859598
17.0,4.52580258578,8.37789448738
18.0,3.87549913203,6.0309253647
19.0,4.6753982084,7.8673855973
20.0,3.17179929223,5.217751628
21.0,2.8546539281,4.44239669
22.0,1.77813764176,3.56048719298
23.0,2.67448155413,4.1381906798
24.0,2.32646901649,6.32579028248
25.0,0.948580991399,5.05613195882
26.0,1.77335897511,6.43107116182
27.0,2.20294479307,10.8079429341
28.0,2.93700817507,14.3795156497
29.0,4.60982909242,7.34859571338
30.0,3.40734557952,8.03719339407
31.0,3.63505739204,9.46787829328
32.0,1.90716737435,7.68326569297
33.0,1.93726140905,6.9641442728
34.0,4.62743626561,8.60794261304
35.0,6.78326398099,7.14786547327
36.0,6.78374395573,2.8715911675
37.0,2.72333731255,1.85060219731
38.0,2.01295367971,6.52943677964
39.0,0.0,8.41282208227
40.0,2.76263750187,6.80759870638
41.0,4.82152101975,7.23711954236
42.0,2.97272143976,6.92002124556
43.0,1.77659865617,4.19589432746
44.0,1.55032733753,6.68709917975
45.0,2.82243126949,7.98761288993
46.0,3.09691715737,2.7291166238
47.0,5.0559266747,3.86644098761
48.0,4.10908849655,6.10832173254
49.0,2.98569302383,5.71495246551
50.0,2.76343007594,3.56639510086
51.0,1.25737937818,4.3345786407
52.0,0.0,7.12210604942
53.0,0.0,12.1712704603
54.0,0.0,10.3946602972
55.0,0.714043662125,1.97278909541
56.0,1.13527016299,4.22954457622
57.0,2.03855753477,7.70559548681
58.0,2.76445425666,3.89206738125
59.0,2.55756436583,5.37633896616
60.0,2.84323943523,3.07954119988
61.0,2.92968963094,6.89111781226
62.0,3.00613906612,5.35316328039
63.0,3.44024271781,5.6094631929
64.0,4.7283379585,3.8434710387
65.0,4.03983237203,4.57474263328
66.0,2.58134558392,4.43568784238
67.0,0.962535317124,3.00826662547
68.0,0.960852175405,2.44831605509
69.0,1.63217824865,0.903944223534
70.0,1.31980836436,2.29682051182
71.0,0.35200057992,0.267357674197
72.0,0.124094457685,-0.222921411395
73.0,0.79342408998,-0.233513279075
74.0,0.511494585989,0.506609215448
75.0,0.843571460918,0.647143641687
76.0,0.927248102142,1.18753217294
77.0,1.01873524327,-0.153604617744
78.0,0.581776510273,1.02134895742
79.0,0.632650520348,-0.678894499763
80.0,0.860420450271,-0.888892842639
81.0,0.645951643203,-0.348807838868
82.0,0.657618003581,1.55932997942
83.0,0.0705928335802,1.72806266611
84.0,0.119117152372,1.60647815816
85.0,0.746141732476,4.20412129841
86.0,1.63551348482,3.9636070743
87.0,1.29356850553,3.28124592029
