time,mw,u
0.0,2.54545234032,8.63462747552
1.0,2.07537656979,11.0632013018
2.0,1.53420295447,9.64763438318
3.0,2.55934931676,12.9209293723
4.0,0.0,7.67958514305
5.0,0.0,5.00744756801
6.0,0.0,3.25268262857
7.0,0.0,0.877288006216
8.0,0.0,2.4426050886
9.0,0.0,0.714640488175
10.0,1.86813618918,12.0045459138
11.0,2.76996496325,6.51830381201
12.0,1.00120519703,4.49869178759
13.0,0.0,4.86236426367
14.0,0.378391816553,5.57430175701
15.0,0.0,2.24617005939
16.0,1.32158068934,6.27511197374
17.0,1.91126401098,8.27460112776
18.0,2.67429812238,6.12825942735
19.0,3.31906449295,6.72440493598
20.0,4.49986111202,6.76418897144
21.0,4.76319704619,7.88738590475
22.0,4.84131249711,8.03654690391
23.0,4.65144172859,4.93248488487
24.0,5.76572788413,5.08305676642
25.0,5.99715523114,3.44140262062
26.0,5.93505080017,4.98202898454
27.0,3.92227432798,3.64234290423
28.0,2.32432355224,4.78849286006
29.0,2.68746654504,5.14534183321
30.0,2.84441434915,5.37455250752
31.0,2.71886704373,1.36645819944
32.0,2.02279090327,0.536375570283
33.0,0.138444948537,0.480598889326
34.0,0.302129319252,1.0804125045
35.0,0.299315877433,0.865930447909
36.0,0.201273090792,0.212817857361
37.0,0.12362319583,-0.494423297343
38.0,0.0434894196696,1.08042504475
39.0,0.0,4.8230139711
40.0,0.214773854,0.768727415194
41.0,0.203112338567,1.08967002318
42.0,0.707995906413,0.705389254384
43.0,0.495765204261,1.15362946714
44.0,0.213232820992,3.77417794054
45.0,0.416854516666,1.04098307958
46.0,1.50414623089,1.89530631769
47.0,0.145702788234,3.27397009248
48.0,0.149283227206,8.79144499484
49.0,0.383614308481,7.76671587953
50.0,0.43864286176,8.79584484528
51.0,0.787760958362,15.4359170251
52.0,0.0,6.09419440183
53.0,0.0,4.39997421981
54.0,0.0,2.1248375508
55.0,1.79607551742,14.5119588004
56.0,2.72389889203,10.4325785296
57.0,1.9432793822,10.1622930057
58.0,2.12164805931,9.54567801174
59.0,2.06716803282,9.86273694697
60.0,2.51021331874,8.98780157869
61.0,2.30291548679,4.00359048035
62.0,2.07901874331,8.07664017363
63.0,1.65222987341,3.44531450267
64.0,1.32598820205,4.20568836329
65.0,2.04018296125,4.13851180906
66.0,3.51167072309,1.74389164969
67.0,4.27387547201,4.17400214606
68.0,4.72714747153,7.24394849207
69.0,3.99255952778,6.73113638284
70.0,3.5689579458,7.69680133503
71.0,4.17992838771,3.31583306365
72.0,2.99183981345,2.61626556111
73.0,2.29774486425,4.51195243049
